lng,lat,store_id,star_rating,comp_cvs,comp_walgreens,comp_ttl_store,store_sales_usd_amt,age_millenials,modeled_vs_actual_quadrant,city,county_name,state_name,owner_name,dma_name
-112.8524,42.7849,mm_28000200162605,3,0,110,62,314646.12,64,Underachieving,American Falls,Power,Idaho,Dollar Tree,Idaho Falls-Pocatello (Jackson)
-76.5732,37.1926,mm_28000200162610,5,45,42,50,338803.49,105,Top,Newport News,Newport News,Virginia,Dollar General,Norfolk-Portsmouth-Newport News
-82.0068,30.8413,mm_28000200162618,5,219,185,162,540052.41,106,Top,Folkston,Charlton,Georgia,Dollar General,Jacksonville
-81.5665,35.8955,mm_28000200162627,5,61,48,69,487322.74,96,Top,Lenoir,Caldwell,North Carolina,Dollar General,Charlotte
-95.4636,30.3178,mm_28000200162630,4,103,152,128,356130.96,78,Top,Conroe,Montgomery,Texas,Dollar Tree,Houston
-91.1282,38.9736,mm_28000200162631,4,69,109,98,270903.29,107,Top,Hawk Point,Lincoln,Missouri,Dollar General,St. Louis
-77.3559,37.5491,mm_28000200162636,3,64,68,66,397674.79,111,Underachieving,Richmond,Henrico,Virginia,Dollar General,Richmond-Petersburg
-87.515,33.1668,mm_28000200162642,4,102,151,154,488593.6,112,Top,Tuscaloosa,Tuscaloosa,Alabama,Dollar General,Birmingham (Anniston and Tuscaloosa)
-88.0316,31.2653,mm_28000200162652,5,158,326,170,286259.45,105,Top,Mcintosh,Washington,Alabama,Dollar General,Mobile-Pensacola (Ft. Walton Beach)
-81.1666,32.1184,mm_28000200162655,5,61,50,50,404057.21,107,Top,Savannah,Chatham,Georgia,Dollar General,Savannah
-84.675,37.2713,mm_28000200162664,5,36,63,61,162143.81,86,Top,Eubank,Lincoln,Kentucky,Dollar Tree,Lexington
-120.97,37.6382,mm_28000200162670,3,91,91,100,770269.19,82,Underachieving,Modesto,Stanislaus,California,Dollar General,Sacramento-Stockton-Modesto
-96.8572,32.6013,mm_28000200162687,4,120,102,142,450809.13,101,Top,Desoto,Dallas,Texas,Dollar Tree,Dallas-Ft. Worth
-85.3352,42.935,mm_28000200162692,1,37,132,124,221278.43,120,Bottom,Lowell,Kent,Michigan,Dollar General,Grand Rapids-Kalamazoo-Battle Creek
-83.028,42.4983,mm_28000200162693,1,295,209,225,354448.54,128,Overachieving,Warren,Macomb,Michigan,Dollar General,Detroit
-86.578,35.6067,mm_28000200162699,5,118,231,186,312682.34,103,Top,Unionville,Bedford,Tennessee,Dollar General,Nashville
-82.1233,38.2787,mm_28000200162705,4,259,230,168,394546.82,80,Top,Hamlin,Lincoln,West Virginia,Dollar General,Charleston-Huntington
-89.4872,36.264,mm_28000200162719,5,31,111,157,155129.9,76,Top,Ridgely,Lake,Tennessee,Dollar Tree,Paducah-Cape Girardeau-Harrisburg
-97.9525,26.0878,mm_28000200162721,5,72,54,62,364019.21,78,Top,Progreso,Hidalgo,Texas,Dollar General,Harlingen-Weslaco-Brownsville-McAllen
-102.0036,33.5059,mm_28000200162723,4,33,29,28,525887.98,120,Top,Wolfforth,Lubbock,Texas,Dollar General,Lubbock
-115.959,36.1613,mm_28000200162738,3,47,67,40,432082.77,89,Bottom,Pahrump,Nye,Nevada,Dollar Tree,Las Vegas
-85.6445,40.5672,mm_28000200162740,3,118,109,70,284792.54,80,Overachieving,Marion,Grant,Indiana,Dollar Tree,Indianapolis
-92.3376,42.541,mm_28000200162749,2,19,22,22,318797.55,104,Bottom,Waterloo,Black Hawk,Iowa,Dollar General,Cedar Rapids-Waterloo-Iowa City & Dubuque
-78.972,34.9064,mm_28000200162769,5,103,113,125,328135.21,134,Top,Parkton,Robeson,North Carolina,Dollar General,Myrtle Beach-Florence
-95.5087,29.6736,mm_28000200162779,3,146,135,148,448450.06,67,Bottom,Houston,Harris,Texas,Dollar Tree,Houston
-81.6024,28.1612,mm_28000200162784,4,75,94,65,613010.61,163,Top,Davenport,Polk,Florida,Dollar General,Tampa-St. Petersburg (Sarasota)
-84.8889,31.0425,mm_28000200162788,5,154,212,157,320478.97,83,Top,Donalsonville,Seminole,Georgia,Dollar Tree,Tallahassee-Thomasville
-81.4794,28.552,mm_28000200162790,4,54,71,50,540406.32,121,Top,Orlando,Orange,Florida,Dollar Tree,Orlando-Daytona Beach-Melbourne
-79.9097,37.2907,mm_28000200162803,3,43,14,33,335017.4,95,Bottom,Roanoke,Roanoke,Virginia,Dollar General,Roanoke-Lynchburg
-84.6139,45.4039,mm_28000200162808,1,0,81,60,380794.47,103,Bottom,Indian River,Cheboygan,Michigan,Dollar Tree,Traverse City-Cadillac
-98.9286,36.1565,mm_28000200162845,5,0,249,193,279933.44,87,Top,Seiling,Dewey,Oklahoma,Dollar General,Oklahoma City
-98.6138,29.3468,mm_28000200162849,4,90,106,115,521485.69,102,Top,San Antonio,Bexar,Texas,Dollar Tree,San Antonio
-112.2915,33.4947,mm_28000200162853,4,57,80,58,410955.19,104,Top,Phoenix,Maricopa,Arizona,Dollar General,Phoenix (Prescott)
-77.8116,38.7167,mm_28000200162860,2,115,80,69,403793.5,97,Overachieving,Warrenton,Fauquier,Virginia,Dollar General,"Washington, DC  (Hagerstown)"
-87.3644,41.4212,mm_28000200162871,3,52,70,39,606901.26,100,Top,Crown Point,Lake,Indiana,Dollar General,Chicago
-95.1505,31.8015,mm_28000200162885,5,132,129,142,337668.31,77,Top,Rusk,Cherokee,Texas,Dollar Tree,Tyler-Longview (Lufkin & Nacogdoches)
-83.6504,41.0086,mm_28000200162887,3,56,22,81,211237.09,124,Overachieving,Findlay,Hancock,Ohio,Dollar General,Toledo
-79.5285,41.2312,mm_28000200162896,3,56,22,108,363364.29,84,Overachieving,Knox,Clarion,Pennsylvania,Dollar General,Pittsburgh
-97.6748,27.8006,mm_28000200162899,4,103,139,125,371500.73,90,Top,Robstown,Nueces,Texas,Dollar General,Corpus Christi
-86.176,41.6591,mm_28000200162901,2,160,113,104,290382.44,105,Bottom,Mishawaka,St. Joseph,Indiana,Dollar Tree,South Bend-Elkhart
-90.3052,38.5577,mm_28000200162919,2,59,175,79,445142,130,Bottom,Saint Louis,St. Louis,Missouri,Dollar Tree,St. Louis
-81.9378,35.0556,mm_28000200162923,5,85,89,115,448129.74,115,Underachieving,Boiling Springs,Spartanburg,South Carolina,Dollar General,Greenville-Spartanburg-Asheville-Anderson
-76.4394,39.3278,mm_28000200162926,4,154,231,173,370749.4,115,Top,Middle River,Baltimore,Maryland,Dollar Tree,Baltimore
-77.0083,41.2435,mm_28000200162932,2,72,0,43,437920.39,89,Bottom,Williamsport,Lycoming,Pennsylvania,Dollar Tree,Wilkes Barre-Scranton-Hazelton
-98.3459,26.3209,mm_28000200162933,4,113,133,122,355608.73,71,Top,Mission,Hidalgo,Texas,Dollar Tree,Harlingen-Weslaco-Brownsville-McAllen
-97.4781,35.6221,mm_28000200162934,4,124,165,113,369980.36,117,Underachieving,Edmond,Oklahoma,Oklahoma,Dollar Tree,Oklahoma City
-97.0006,28.8426,mm_28000200162942,4,26,62,45,278142.72,97,Top,Victoria,Victoria,Texas,Dollar General,Victoria
-86.3254,31.003,mm_28000200162945,5,109,177,132,459357.79,112,Top,Florala,Covington,Alabama,Dollar General,Montgomery-Selma
-94.1254,36.3234,mm_28000200162961,5,33,136,95,233273.04,114,Top,Rogers,Benton,Arkansas,Dollar General,Ft. Smith-Fayetteville-Springdale-Rogers
-93.2186,30.1937,mm_28000200162964,5,27,52,46,353413.11,106,Top,Lake Charles,Calcasieu,Louisiana,Dollar General,Lake Charles
-101.7103,34.2052,mm_28000200162967,4,19,22,54,563146.76,73,Top,Plainview,Hale,Texas,Dollar General,Lubbock
-86.5273,38.9007,mm_28000200162969,4,236,19,95,239073.34,92,Top,Oolitic,Lawrence,Indiana,Dollar General,Indianapolis
-108.7061,35.5293,mm_28000200162981,4,0,13,21,551029.06,41,Top,Gallup,McKinley,New Mexico,Dollar General,Albuquerque-Santa Fe
-93.8158,42.4678,mm_28000200162991,3,82,97,108,714550.31,85,Bottom,Webster City,Hamilton,Iowa,Dollar General,Des Moines-Ames
-98.3904,34.6058,mm_28000200162999,5,19,22,26,181230.99,114,Top,Lawton,Comanche,Oklahoma,Dollar Tree,Wichita Falls & Lawton
-77.2314,42.9638,mm_28000200163002,3,133,94,74,370033.92,106,Bottom,Manchester,Ontario,New York,Dollar General,"Rochester, NY"
-80.2059,36.1229,mm_28000200163006,5,219,172,274,395162.19,110,Top,Winston Salem,Forsyth,North Carolina,Dollar General,Greensboro-High Point-Winston Salem
-89.2497,35.8997,mm_28000200163007,5,54,224,174,275303.45,80,Top,Friendship,Crockett,Tennessee,Dollar General,"Jackson, TN"
-95.631,37.0331,mm_28000200163008,4,23,159,75,205144.31,42,Top,Coffeyville,Montgomery,Kansas,Dollar Tree,Tulsa
-94.3984,31.9067,mm_28000200163010,5,84,49,99,285766.29,92,Top,Timpson,Shelby,Texas,Dollar Tree,Shreveport
-86.9097,33.4997,mm_28000200163020,4,151,126,111,420059.63,111,Underachieving,Fairfield,Jefferson,Alabama,Dollar Tree,Birmingham (Anniston and Tuscaloosa)
-86.7681,36.3966,mm_28000200163023,4,37,82,60,388725.68,104,Top,Goodlettsville,Robertson,Tennessee,Dollar General,Nashville
-114.6244,32.7181,mm_28000200163034,4,18,21,21,350780.27,80,Top,Yuma,Yuma,Arizona,Dollar Tree,Yuma-El Centro
-114.41,32.6454,mm_28000200163035,3,75,89,55,279991.75,69,Bottom,Yuma,Yuma,Arizona,Dollar General,Yuma-El Centro
-87.0485,30.7061,mm_28000200163049,4,47,40,75,193731.52,131,Top,Milton,Santa Rosa,Florida,Dollar Tree,Mobile-Pensacola (Ft. Walton Beach)
-90.4028,36.7395,mm_28000200163068,5,12,29,35,412782.12,97,Top,Poplar Bluff,Butler,Missouri,Dollar General,Paducah-Cape Girardeau-Harrisburg
-83.0982,34.2886,mm_28000200163069,5,87,128,88,319257.42,99,Top,Royston,Hart,Georgia,Dollar General,Greenville-Spartanburg-Asheville-Anderson
-97.4918,37.5048,mm_28000200163081,3,82,155,159,281393.05,59,Top,Clearwater,Sedgwick,Kansas,Dollar General,Wichita-Hutchinson Plus
-96.8117,32.7271,mm_28000200163088,3,372,162,113,699174.02,86,Underachieving,Dallas,Dallas,Texas,Dollar Tree,Dallas-Ft. Worth
-82.2579,34.7053,mm_28000200163113,4,101,81,85,1009714.42,111,Top,Simpsonville,Greenville,South Carolina,CVS,Greenville-Spartanburg-Asheville-Anderson
-81.5206,41.5013,mm_28000200163127,2,153,128,95,830917.59,122,Bottom,Cleveland,Cuyahoga,Ohio,CVS,Cleveland-Akron (Canton)
-83.2525,42.8112,mm_28000200163144,1,116,94,80,457212.19,109,Bottom,Oxford,Oakland,Michigan,Rite Aid,Detroit
-118.2638,33.9163,mm_28000200163146,2,209,49,145,1532590.31,80,Bottom,Los Angeles,Los Angeles,California,CVS,Los Angeles
-73.8576,40.6853,mm_28000200163152,1,67,79,51,1333032.58,85,Bottom,Ozone Park,Queens,New York,CVS,New York
-74.8311,40.1908,mm_28000200163161,1,203,221,240,622510.53,105,Bottom,Fairless Hills,Bucks,Pennsylvania,Rite Aid,Philadelphia
-122.1813,37.8786,mm_28000200163163,1,665,318,226,766624.18,73,Bottom,Orinda,Contra Costa,California,CVS,San Francisco-Oakland-San Jose
-74.8019,40.208,mm_28000200163166,2,223,158,193,1136980.83,98,Bottom,Morrisville,Bucks,Pennsylvania,CVS,Philadelphia
-117.1459,32.9128,mm_28000200163169,1,101,17,101,1731992.39,73,Bottom,San Diego,San Diego,California,CVS,San Diego
-86.3692,40.7572,mm_28000200163177,3,201,119,96,568724.27,74,Top,Logansport,Cass,Indiana,CVS,Indianapolis
-122.5402,45.4298,mm_28000200163206,1,44,103,84,563727.26,105,Bottom,Clackamas,Clackamas,Oregon,Rite Aid,"Portland, OR"
-71.1996,42.7433,mm_28000200163220,3,268,215,128,1863641.28,110,Overachieving,Salem,Rockingham,New Hampshire,CVS,Boston (Manchester)
-80.176,26.0106,mm_28000200163225,3,97,99,65,1281082.73,118,Underachieving,Hollywood,Broward,Florida,CVS,Miami-Ft. Lauderdale
-78.9602,35.9206,mm_28000200163228,1,127,159,109,586974.18,153,Bottom,Durham,Durham,North Carolina,CVS,Raleigh-Durham (Fayetteville)
-72.9807,41.5072,mm_28000200163237,2,233,206,179,1191432.92,122,Bottom,Prospect,New Haven,Connecticut,CVS,Hartford & New Haven
-78.5003,38.0346,mm_28000200163243,3,163,15,65,1087479.4,74,Bottom,Charlottesville,Charlottesville,Virginia,CVS,Charlottesville
-77.1126,40.4939,mm_28000200163256,3,156,0,94,379940.53,87,Underachieving,Newport,Perry,Pennsylvania,Rite Aid,Harrisburg-Lancaster-Lebanon-York
-117.919,33.6596,mm_28000200163306,1,187,55,75,765857.93,74,Bottom,Costa Mesa,Orange,California,Rite Aid,Los Angeles
-73.5136,43.1028,mm_28000200163313,1,228,308,114,711271.25,103,Bottom,Greenwich,Washington,New York,CVS,Albany-Schenectady-Troy
-72.8855,41.8242,mm_28000200163320,1,223,135,80,1459746.37,120,Bottom,Canton,Hartford,Connecticut,CVS,Hartford & New Haven
-116.7888,47.6948,mm_28000200163343,1,0,33,18,507304.48,71,Bottom,Coeur D Alene,Kootenai,Idaho,Rite Aid,Spokane
-116.4568,33.8136,mm_28000200163344,2,64,94,58,321326.92,57,Bottom,Cathedral City,Riverside,California,Rite Aid,Palm Springs
-81.441,41.1594,mm_28000200163345,2,77,69,91,663250.32,119,Bottom,Stow,Summit,Ohio,CVS,Cleveland-Akron (Canton)
-81.6177,41.5055,mm_28000200163349,1,182,172,118,606484.39,133,Bottom,Cleveland,Cuyahoga,Ohio,Rite Aid,Cleveland-Akron (Canton)
-95.6189,29.6515,mm_28000200163367,4,156,215,167,466958.24,77,Top,Sugar Land,Fort Bend,Texas,CVS,Houston
-76.2446,41.0507,mm_28000200163374,2,157,0,107,930017.5,84,Bottom,Berwick,Columbia,Pennsylvania,CVS,Wilkes Barre-Scranton-Hazelton
-106.5863,35.1305,mm_28000200163384,2,114,250,145,390993.31,88,Bottom,Albuquerque,Bernalillo,New Mexico,CVS,Albuquerque-Santa Fe
-118.2432,34.1543,mm_28000200163395,1,91,36,51,1266549.15,79,Bottom,Glendale,Los Angeles,California,Rite Aid,Los Angeles
-95.5137,29.9794,mm_28000200163399,4,127,150,94,896566.83,102,Underachieving,Houston,Harris,Texas,CVS,Houston
-87.0677,35.6042,mm_28000200163403,4,55,74,61,856932.65,100,Top,Columbia,Maury,Tennessee,CVS,Nashville
-82.3983,27.0491,mm_28000200163408,1,48,65,42,930592.83,71,Bottom,Venice,Sarasota,Florida,CVS,Tampa-St. Petersburg (Sarasota)
-75.1,40.2056,mm_28000200163411,1,131,48,77,413510.16,89,Bottom,Warminster,Bucks,Pennsylvania,Rite Aid,Philadelphia
-72.8028,41.8722,mm_28000200163414,1,214,94,70,1550512.72,125,Bottom,Simsbury,Hartford,Connecticut,CVS,Hartford & New Haven
-90.0922,38.9376,mm_28000200163422,3,39,56,37,356150.11,103,Top,Alton,Madison,Illinois,Dollar General,St. Louis
-118.1894,34.1112,mm_28000200163435,1,143,56,64,1901435.49,86,Bottom,Los Angeles,Los Angeles,California,0,Los Angeles
-97.5052,25.9794,mm_28000200163437,4,45,37,33,1642215.62,81,Top,Brownsville,Cameron,Texas,0,Harlingen-Weslaco-Brownsville-McAllen
-120.7696,38.3444,mm_28000200163444,2,213,35,66,762389.53,65,Bottom,Jackson,Amador,California,CVS,Sacramento-Stockton-Modesto
-82.2813,34.7349,mm_28000200163448,4,112,62,94,652719.2,114,Top,Simpsonville,Greenville,South Carolina,CVS,Greenville-Spartanburg-Asheville-Anderson
-73.7084,40.6294,mm_28000200163459,1,154,68,73,1675557.29,117,Bottom,Woodmere,Nassau,New York,CVS,New York
-78.8329,42.9579,mm_28000200163467,1,71,104,100,694455.95,134,Bottom,Buffalo,Erie,New York,CVS,Buffalo
-83.6242,41.7205,mm_28000200163488,1,37,88,95,432479.17,124,Bottom,Toledo,Lucas,Ohio,Rite Aid,Toledo
-121.39,36.838,mm_28000200163492,1,165,93,94,486754.94,85,Bottom,Hollister,San Benito,California,Rite Aid,Monterey-Salinas
-81.1903,34.7064,mm_28000200163494,4,126,149,87,304768.16,87,Top,Chester,Chester,South Carolina,CVS,Charlotte
-115.2429,36.1158,mm_28000200163507,2,134,150,59,535552.98,109,Bottom,Las Vegas,Clark,Nevada,CVS,Las Vegas
-83.8375,42.2882,mm_28000200163532,1,214,99,99,1051750.2,105,Bottom,Ann Arbor,Washtenaw,Michigan,CVS,Detroit
-75.5,40.3953,mm_28000200163544,3,294,36,140,708140.69,95,Overachieving,Pennsburg,Montgomery,Pennsylvania,CVS,Philadelphia
-75.5847,40.2991,mm_28000200163557,1,195,12,64,958262.82,98,Bottom,Gilbertsville,Montgomery,Pennsylvania,CVS,Philadelphia
-117.0051,46.4009,mm_28000200163562,2,0,33,17,386735.42,65,Bottom,Lewiston,Nez Perce,Idaho,Rite Aid,Spokane
-118.2603,34.0289,mm_28000200163570,1,68,18,72,819512.14,57,Bottom,Los Angeles,Los Angeles,California,Rite Aid,Los Angeles
-94.6856,39.0502,mm_28000200163597,3,234,168,103,452040.67,73,Top,Kansas City,Wyandotte,Kansas,CVS,Kansas City
-81.4386,41.5203,mm_28000200163609,1,174,125,99,1016784.05,117,Bottom,Cleveland,Cuyahoga,Ohio,CVS,Cleveland-Akron (Canton)
-75.3859,40.5178,mm_28000200163634,1,273,86,219,1225237.28,94,Bottom,Coopersburg,Lehigh,Pennsylvania,CVS,Philadelphia
-76.4248,40.3111,mm_28000200163638,2,109,0,51,770299.57,92,Bottom,Lebanon,Lebanon,Pennsylvania,CVS,Harrisburg-Lancaster-Lebanon-York
-78.2062,43.0063,mm_28000200163641,2,49,101,70,184992.78,115,Bottom,Batavia,Genesee,New York,Rite Aid,Buffalo
-75.4448,40.9771,mm_28000200163667,3,173,27,95,959238.91,85,Overachieving,Effort,Monroe,Pennsylvania,CVS,Wilkes Barre-Scranton-Hazelton
-82.4564,40.4,mm_28000200163693,2,157,46,76,593932.5,111,Bottom,Mount Vernon,Knox,Ohio,CVS,"Columbus, OH"
-84.2802,39.3071,mm_28000200163711,1,87,133,127,442878.19,128,Bottom,Maineville,Warren,Ohio,CVS,Cincinnati
-84.7772,34.0279,mm_28000200163718,4,112,77,105,577832.63,109,Underachieving,Dallas,Paulding,Georgia,CVS,Atlanta
-90.3461,38.6382,mm_28000200163726,1,143,232,108,1595128.93,119,Bottom,Saint Louis,St. Louis,Missouri,CVS,St. Louis
-78.978,39.4397,mm_28000200163734,4,86,87,71,302345.76,77,Top,Keyser,Mineral,West Virginia,CVS,"Washington, DC  (Hagerstown)"
-88.9293,37.9968,mm_28000200163755,5,154,109,111,338392.42,78,Top,Benton,Franklin,Illinois,CVS,Paducah-Cape Girardeau-Harrisburg
-97.964,30.3112,mm_28000200163782,1,132,121,61,894888.16,97,Bottom,Austin,Travis,Texas,CVS,Austin
-81.5841,40.0246,mm_28000200163789,4,69,47,70,433530.93,114,Top,Cambridge,Guernsey,Ohio,CVS,"Columbus, OH"
-74.357,39.6017,mm_28000200163796,3,85,120,88,296983.22,94,Overachieving,Tuckerton,Ocean,New Jersey,Rite Aid,New York
-117.3308,34.1765,mm_28000200163809,4,136,104,136,1057235.99,83,Underachieving,San Bernardino,San Bernardino,California,CVS,Los Angeles
-71.2928,42.3013,mm_28000200163818,1,341,163,87,3443006.87,96,Bottom,Wellesley,Norfolk,Massachusetts,CVS,Boston (Manchester)
-77.8358,40.7853,mm_28000200163823,1,84,0,59,1029277.96,69,Bottom,State College,Centre,Pennsylvania,CVS,Johnstown-Altoona-State College
-81.6538,26.615,mm_28000200163833,5,99,84,70,1707429.47,141,Top,Lehigh Acres,Lee,Florida,CVS,Ft. Myers-Naples
-76.5071,42.4364,mm_28000200163846,1,27,39,31,949809.51,92,Bottom,Ithaca,Tompkins,New York,CVS,Syracuse
-75.3412,40.573,mm_28000200163851,2,332,75,210,502431.72,94,Bottom,Hellertown,Northampton,Pennsylvania,Rite Aid,Philadelphia
-111.2724,47.4947,mm_28000200163855,2,17,20,12,539820.6,96,Bottom,Great Falls,Cascade,Montana,CVS,Great Falls
-117.67,35.623,mm_28000200163860,3,0,17,31,341098.24,94,Overachieving,Ridgecrest,Kern,California,Rite Aid,Los Angeles
-122.9413,47.0474,mm_28000200163865,1,16,31,30,580691.64,84,Bottom,Olympia,Thurston,Washington,Rite Aid,Seattle-Tacoma
-81.208,41.7493,mm_28000200163871,3,116,68,104,575122.4,114,Bottom,Painesville,Lake,Ohio,CVS,Cleveland-Akron (Canton)
-79.8775,40.3819,mm_28000200163876,2,89,35,90,549949.3,100,Bottom,West Mifflin,Allegheny,Pennsylvania,Rite Aid,Pittsburgh
-73.2023,42.8947,mm_28000200163883,2,154,169,74,723775.99,92,Bottom,Bennington,Bennington,Vermont,CVS,Albany-Schenectady-Troy
-79.8401,40.327,mm_28000200163891,2,50,12,79,503030.16,88,Bottom,Mckeesport,Allegheny,Pennsylvania,Rite Aid,Pittsburgh
-118.4588,34.0425,mm_28000200163894,1,313,148,175,4852488.1,68,Bottom,Los Angeles,Los Angeles,California,Target,Los Angeles
-83.6266,42.8064,mm_28000200163899,1,105,139,132,585765.34,111,Bottom,Holly,Oakland,Michigan,CVS,Detroit
-83.0603,42.3584,mm_28000200163901,1,185,56,90,1528860.46,119,Bottom,Detroit,Wayne,Michigan,CVS,Detroit
-85.2502,34.9537,mm_28000200163902,5,129,140,164,709693.35,86,Top,Fort Oglethorpe,Catoosa,Georgia,CVS,Chattanooga
-72.8301,41.2749,mm_28000200163912,1,137,153,89,1354117.95,120,Bottom,Branford,New Haven,Connecticut,CVS,Hartford & New Haven
-75.6999,38.2155,mm_28000200163931,4,94,111,142,243341.28,80,Top,Princess Anne,Somerset,Maryland,Rite Aid,Salisbury
-93.7223,32.4803,mm_28000200163941,3,130,123,147,438714.22,142,Top,Shreveport,Caddo,Louisiana,CVS,Shreveport
-75.6087,40.244,mm_28000200163976,2,172,21,61,925421.73,108,Bottom,Pottstown,Montgomery,Pennsylvania,CVS,Philadelphia
-86.2822,32.3276,mm_28000200163977,5,138,130,127,297152.28,127,Underachieving,Montgomery,Montgomery,Alabama,CVS,Montgomery-Selma
-76.1479,43.0599,mm_28000200163992,2,34,153,71,542395.51,113,Bottom,Syracuse,Onondaga,New York,Rite Aid,Syracuse
-74.2016,40.5256,mm_28000200163994,1,132,73,76,929209,117,Bottom,Staten Island,Richmond,New York,CVS,New York
-98.6228,29.648,mm_28000200163995,2,97,100,93,1070078.69,98,Bottom,San Antonio,Bexar,Texas,CVS,San Antonio
-81.7706,26.1302,mm_28000200164023,2,63,65,33,639188.72,90,Bottom,Naples,Collier,Florida,CVS,Ft. Myers-Naples
-122.2869,38.3248,mm_28000200164030,1,80,34,37,1019876.1,71,Bottom,Napa,Napa,California,CVS,San Francisco-Oakland-San Jose
-110.8018,32.2574,mm_28000200164038,1,140,232,70,721129.71,68,Bottom,Tucson,Pima,Arizona,CVS,Tucson (Sierra Vista)
-75.2768,40.3833,mm_28000200164045,2,153,30,63,951703.79,96,Bottom,Perkasie,Bucks,Pennsylvania,CVS,Philadelphia
-71.1168,42.757,mm_28000200164046,2,171,109,69,6241477.95,110,Bottom,Haverhill,Essex,Massachusetts,BJs Wholesale Club,Boston (Manchester)
-73.5458,40.7253,mm_28000200164059,1,179,74,96,1493589.06,113,Overachieving,East Meadow,Nassau,New York,CVS,New York
-80.6829,35.1388,mm_28000200164063,3,141,223,202,582722.92,121,Bottom,Matthews,Mecklenburg,North Carolina,CVS,Charlotte
-73.1129,41.2023,mm_28000200164086,3,64,45,66,7523025.59,121,Underachieving,Stratford,Fairfield,Connecticut,BJs Wholesale Club,New York
-73.1119,44.4472,mm_28000200164095,1,60,106,53,1216959.06,103,Bottom,Williston,Chittenden,Vermont,CVS,Burlington-Plattsburgh
-84.3526,46.4911,mm_28000200164096,2,0,25,26,272459.3,116,Overachieving,Sault Sainte Marie,Chippewa,Michigan,Rite Aid,Traverse City-Cadillac
-92.1041,46.7066,mm_28000200164099,2,27,64,30,391318.03,105,Bottom,Superior,Douglas,Wisconsin,CVS,Duluth-Superior
